item_id,dataset,sample_id,generator,setting,vllm/Qwen/Qwen3-14B,vllm/Qwen/Qwen3-4B-Instruct-2507,vllm/allenai/Olmo-3-7B-Instruct,vllm/meta-llama/Llama-3.1-8B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/nvidia/NVIDIA-Nemotron-Nano-9B-v2,n_evaluators,n_correct,mean_correct,correctness_variance,all_evaluators_same,correctness_pattern,difficulty,discrimination,guessing
gpqa::gpqa:receYQxnUBvxPcvbQ::openai/gpt-5.2-2025-12-11::model_from_scratch,gpqa,gpqa:receYQxnUBvxPcvbQ,openai/gpt-5.2-2025-12-11,model_from_scratch,0.0,0.0,1.0,0.0,0.0,1.0,6,2.0,0.3333333333333333,0.22222222222222224,False,001001,18.96166755869978,0.9999995149121976,0.2952486825155807
gpqa::gpqa:receYQxnUBvxPcvbQ::together/Qwen/Qwen3.5-397B-A17B::augment_ablation,gpqa,gpqa:receYQxnUBvxPcvbQ,together/Qwen/Qwen3.5-397B-A17B,augment_ablation,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.12862914701889,0.9999966507248096,0.0685797992716886
gpqa::gpqa:receYQxnUBvxPcvbQ::together/Qwen/Qwen3.5-397B-A17B::augment_human,gpqa,gpqa:receYQxnUBvxPcvbQ,together/Qwen/Qwen3.5-397B-A17B,augment_human,0.0,0.0,0.0,0.0,0.0,1.0,6,1.0,0.16666666666666666,0.13888888888888892,False,000001,19.275159549461883,0.999998582744498,0.1249147162762501
gpqa::gpqa:receYQxnUBvxPcvbQ::together/Qwen/Qwen3.5-397B-A17B::augment_model,gpqa,gpqa:receYQxnUBvxPcvbQ,together/Qwen/Qwen3.5-397B-A17B,augment_model,0.0,1.0,0.0,1.0,0.0,0.0,6,2.0,0.3333333333333333,0.22222222222222224,False,010100,19.323040460400684,1.000000910996709,0.1990930369982667
gpqa::gpqa:receYQxnUBvxPcvbQ::together/Qwen/Qwen3.5-397B-A17B::human_from_scratch,gpqa,gpqa:receYQxnUBvxPcvbQ,together/Qwen/Qwen3.5-397B-A17B,human_from_scratch,1.0,1.0,1.0,0.0,0.0,0.0,6,3.0,0.5,0.25,False,111000,18.585009560181447,1.0000013277362545,0.3908887841207847
gpqa::gpqa:receYQxnUBvxPcvbQ::together/Qwen/Qwen3.5-397B-A17B::model_from_scratch,gpqa,gpqa:receYQxnUBvxPcvbQ,together/Qwen/Qwen3.5-397B-A17B,model_from_scratch,0.0,1.0,1.0,0.0,0.0,1.0,6,3.0,0.5,0.25,False,011001,18.7260321847904,1.0000010281991254,0.3908885132675491
gpqa::gpqa:receo3UUzRvWCqyfA::google/gemini-3.1-pro-preview::augment_ablation,gpqa,gpqa:receo3UUzRvWCqyfA,google/gemini-3.1-pro-preview,augment_ablation,0.0,0.0,0.0,0.0,1.0,0.0,6,1.0,0.16666666666666666,0.1388888888888889,False,000010,19.20429916489465,0.9999986754124104,0.1249146408390864
gpqa::gpqa:receo3UUzRvWCqyfA::google/gemini-3.1-pro-preview::augment_human,gpqa,gpqa:receo3UUzRvWCqyfA,google/gemini-3.1-pro-preview,augment_human,0.0,1.0,0.0,0.0,0.0,0.0,6,1.0,0.16666666666666666,0.13888888888888892,False,010000,19.350825679647944,0.9999989985229274,0.1249147356635878
gpqa::gpqa:receo3UUzRvWCqyfA::google/gemini-3.1-pro-preview::augment_model,gpqa,gpqa:receo3UUzRvWCqyfA,google/gemini-3.1-pro-preview,augment_model,0.0,0.0,0.0,0.0,0.0,1.0,6,1.0,0.16666666666666666,0.13888888888888892,False,000001,19.39869806076679,0.999999117629164,0.1249146680612426
gpqa::gpqa:receo3UUzRvWCqyfA::google/gemini-3.1-pro-preview::human_from_scratch,gpqa,gpqa:receo3UUzRvWCqyfA,google/gemini-3.1-pro-preview,human_from_scratch,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,18.66066273200858,0.999997420908898,0.131510003359033
gpqa::gpqa:receo3UUzRvWCqyfA::google/gemini-3.1-pro-preview::model_from_scratch,gpqa,gpqa:receo3UUzRvWCqyfA,google/gemini-3.1-pro-preview,model_from_scratch,0.0,1.0,1.0,1.0,0.0,0.0,6,3.0,0.5,0.25,False,011100,18.80169628291972,1.000001460137589,0.3908889530981844
gpqa::gpqa:receo3UUzRvWCqyfA::openai/gpt-5.2-2025-12-11::augment_ablation,gpqa,gpqa:receo3UUzRvWCqyfA,openai/gpt-5.2-2025-12-11,augment_ablation,0.0,1.0,0.0,0.0,0.0,0.0,6,1.0,0.16666666666666666,0.13888888888888892,False,010000,19.37372608602471,0.999998162260836,0.1249147738382824
gpqa::gpqa:receo3UUzRvWCqyfA::openai/gpt-5.2-2025-12-11::augment_human,gpqa,gpqa:receo3UUzRvWCqyfA,openai/gpt-5.2-2025-12-11,augment_human,0.0,1.0,0.0,0.0,0.0,0.0,6,1.0,0.16666666666666666,0.13888888888888892,False,010000,19.52025048694906,0.9999985595996678,0.1249147560057527
gpqa::gpqa:receo3UUzRvWCqyfA::openai/gpt-5.2-2025-12-11::augment_model,gpqa,gpqa:receo3UUzRvWCqyfA,openai/gpt-5.2-2025-12-11,augment_model,0.0,1.0,0.0,0.0,0.0,0.0,6,1.0,0.16666666666666666,0.13888888888888892,False,010000,19.568124212050783,0.9999985859339235,0.1249147547588465
gpqa::gpqa:receo3UUzRvWCqyfA::openai/gpt-5.2-2025-12-11::human_from_scratch,gpqa,gpqa:receo3UUzRvWCqyfA,openai/gpt-5.2-2025-12-11,human_from_scratch,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,18.830087284907925,0.9999971393089576,0.1315100033590353
gpqa::gpqa:receo3UUzRvWCqyfA::openai/gpt-5.2-2025-12-11::model_from_scratch,gpqa,gpqa:receo3UUzRvWCqyfA,openai/gpt-5.2-2025-12-11,model_from_scratch,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,18.97110904055728,0.9999966064888686,0.1315100033590443
gpqa::gpqa:receo3UUzRvWCqyfA::together/Qwen/Qwen3.5-397B-A17B::augment_ablation,gpqa,gpqa:receo3UUzRvWCqyfA,together/Qwen/Qwen3.5-397B-A17B,augment_ablation,0.0,0.0,1.0,0.0,1.0,0.0,6,2.0,0.3333333333333333,0.22222222222222224,False,001010,19.138087964078714,1.000001412354579,0.1990930119521878
gpqa::gpqa:receo3UUzRvWCqyfA::together/Qwen/Qwen3.5-397B-A17B::augment_human,gpqa,gpqa:receo3UUzRvWCqyfA,together/Qwen/Qwen3.5-397B-A17B,augment_human,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.28460258768047,0.9999967662171952,0.0685797992716897
gpqa::gpqa:receo3UUzRvWCqyfA::together/Qwen/Qwen3.5-397B-A17B::augment_model,gpqa,gpqa:receo3UUzRvWCqyfA,together/Qwen/Qwen3.5-397B-A17B,augment_model,0.0,0.0,1.0,0.0,1.0,0.0,6,2.0,0.3333333333333333,0.22222222222222224,False,001010,19.332485809095672,1.0000015160112803,0.1990930015647539
gpqa::gpqa:receo3UUzRvWCqyfA::together/Qwen/Qwen3.5-397B-A17B::human_from_scratch,gpqa,gpqa:receo3UUzRvWCqyfA,together/Qwen/Qwen3.5-397B-A17B,human_from_scratch,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,18.594445737427804,0.9999968923606172,0.1315100033590314
gpqa::gpqa:receo3UUzRvWCqyfA::together/Qwen/Qwen3.5-397B-A17B::model_from_scratch,gpqa,gpqa:receo3UUzRvWCqyfA,together/Qwen/Qwen3.5-397B-A17B,model_from_scratch,0.0,0.0,1.0,0.0,0.0,0.0,6,1.0,0.16666666666666666,0.13888888888888892,False,001000,18.73547069006206,0.9999977812476128,0.2072100648887084
gpqa::gpqa:recf4iXKY773NYRFw::google/gemini-3.1-pro-preview::augment_ablation,gpqa,gpqa:recf4iXKY773NYRFw,google/gemini-3.1-pro-preview,augment_ablation,1.0,0.0,1.0,0.0,0.0,1.0,6,3.0,0.5,0.25,False,101001,19.175343858023204,1.0000045453898323,0.2861748486075546
gpqa::gpqa:recf4iXKY773NYRFw::google/gemini-3.1-pro-preview::augment_human,gpqa,gpqa:recf4iXKY773NYRFw,google/gemini-3.1-pro-preview,augment_human,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.32185209865241,0.9999972141704692,0.0685797992716794
gpqa::gpqa:recf4iXKY773NYRFw::google/gemini-3.1-pro-preview::augment_model,gpqa,gpqa:recf4iXKY773NYRFw,google/gemini-3.1-pro-preview,augment_model,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.369725841097708,0.9999972347210964,0.0685797992716794
gpqa::gpqa:recf4iXKY773NYRFw::google/gemini-3.1-pro-preview::human_from_scratch,gpqa,gpqa:recf4iXKY773NYRFw,google/gemini-3.1-pro-preview,human_from_scratch,1.0,1.0,0.0,0.0,0.0,1.0,6,3.0,0.5,0.25,False,110001,18.631705157250146,1.0000020566316417,0.3908891971885717
gpqa::gpqa:recf4iXKY773NYRFw::google/gemini-3.1-pro-preview::model_from_scratch,gpqa,gpqa:recf4iXKY773NYRFw,google/gemini-3.1-pro-preview,model_from_scratch,0.0,1.0,1.0,0.0,0.0,0.0,6,2.0,0.3333333333333333,0.22222222222222224,False,011000,18.772724738040747,0.9999995117766652,0.2952487591140041
gpqa::gpqa:recf4iXKY773NYRFw::openai/gpt-5.2-2025-12-11::augment_ablation,gpqa,gpqa:recf4iXKY773NYRFw,openai/gpt-5.2-2025-12-11,augment_ablation,1.0,0.0,0.0,1.0,0.0,1.0,6,3.0,0.5,0.25,False,100101,19.344770234234577,1.0000038933494522,0.286174774040233
gpqa::gpqa:recf4iXKY773NYRFw::openai/gpt-5.2-2025-12-11::augment_human,gpqa,gpqa:recf4iXKY773NYRFw,openai/gpt-5.2-2025-12-11,augment_human,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.49127654248636,0.9999969589255484,0.0685797992716872
gpqa::gpqa:recf4iXKY773NYRFw::openai/gpt-5.2-2025-12-11::augment_model,gpqa,gpqa:recf4iXKY773NYRFw,openai/gpt-5.2-2025-12-11,augment_model,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.539150293609534,0.9999969770190892,0.0685797992716782
gpqa::gpqa:recf4iXKY773NYRFw::openai/gpt-5.2-2025-12-11::human_from_scratch,gpqa,gpqa:recf4iXKY773NYRFw,openai/gpt-5.2-2025-12-11,human_from_scratch,1.0,1.0,0.0,0.0,0.0,1.0,6,3.0,0.5,0.25,False,110001,18.801130846567112,1.000001834887258,0.3908889983512381
gpqa::gpqa:recf4iXKY773NYRFw::openai/gpt-5.2-2025-12-11::model_from_scratch,gpqa,gpqa:recf4iXKY773NYRFw,openai/gpt-5.2-2025-12-11,model_from_scratch,0.0,0.0,0.0,0.0,0.0,1.0,6,1.0,0.16666666666666666,0.13888888888888892,False,000001,18.942145050409284,0.9999978317622416,0.2072100606665984
gpqa::gpqa:recf4iXKY773NYRFw::together/Qwen/Qwen3.5-397B-A17B::augment_ablation,gpqa,gpqa:recf4iXKY773NYRFw,together/Qwen/Qwen3.5-397B-A17B,augment_ablation,1.0,0.0,0.0,0.0,0.0,0.0,6,1.0,0.16666666666666666,0.13888888888888892,False,100000,19.10911733904372,0.9999972601024848,0.1249148160031353
gpqa::gpqa:recf4iXKY773NYRFw::together/Qwen/Qwen3.5-397B-A17B::augment_human,gpqa,gpqa:recf4iXKY773NYRFw,together/Qwen/Qwen3.5-397B-A17B,augment_human,0.0,0.0,0.0,0.0,0.0,1.0,6,1.0,0.16666666666666666,0.13888888888888892,False,000001,19.25564031598891,0.999998578966059,0.1249147166826461
gpqa::gpqa:recf4iXKY773NYRFw::together/Qwen/Qwen3.5-397B-A17B::augment_model,gpqa,gpqa:recf4iXKY773NYRFw,together/Qwen/Qwen3.5-397B-A17B,augment_model,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.303508617024583,0.9999967722409416,0.0685797992716759
gpqa::gpqa:recf4iXKY773NYRFw::together/Qwen/Qwen3.5-397B-A17B::human_from_scratch,gpqa,gpqa:recf4iXKY773NYRFw,together/Qwen/Qwen3.5-397B-A17B,human_from_scratch,1.0,1.0,1.0,1.0,0.0,0.0,6,4.0,0.6666666666666666,0.22222222222222224,False,111100,18.5654940066667,1.0000032881690073,0.4901941413683125
gpqa::gpqa:recf4iXKY773NYRFw::together/Qwen/Qwen3.5-397B-A17B::model_from_scratch,gpqa,gpqa:recf4iXKY773NYRFw,together/Qwen/Qwen3.5-397B-A17B,model_from_scratch,0.0,1.0,0.0,1.0,0.0,1.0,6,3.0,0.5,0.25,False,010101,18.70651394675804,1.0000009385599036,0.3908883203619153
gpqa::gpqa:recf6ayQmL1SxKbvW::google/gemini-3.1-pro-preview::augment_ablation,gpqa,gpqa:recf6ayQmL1SxKbvW,google/gemini-3.1-pro-preview,augment_ablation,0.0,1.0,0.0,0.0,1.0,1.0,6,3.0,0.5,0.25,False,010011,19.139460775144475,1.000004759575161,0.2861748671486682
gpqa::gpqa:recf6ayQmL1SxKbvW::google/gemini-3.1-pro-preview::augment_human,gpqa,gpqa:recf6ayQmL1SxKbvW,google/gemini-3.1-pro-preview,augment_human,0.0,0.0,0.0,0.0,0.0,1.0,6,1.0,0.16666666666666666,0.13888888888888892,False,000001,19.28597449146657,0.9999990913762667,0.1249146709755494
gpqa::gpqa:recf6ayQmL1SxKbvW::google/gemini-3.1-pro-preview::augment_model,gpqa,gpqa:recf6ayQmL1SxKbvW,google/gemini-3.1-pro-preview,augment_model,0.0,0.0,0.0,0.0,0.0,1.0,6,1.0,0.16666666666666666,0.13888888888888892,False,000001,19.333848205982697,0.9999991044665784,0.1249146695847249
gpqa::gpqa:recf6ayQmL1SxKbvW::google/gemini-3.1-pro-preview::human_from_scratch,gpqa,gpqa:recf6ayQmL1SxKbvW,google/gemini-3.1-pro-preview,human_from_scratch,0.0,0.0,0.0,1.0,1.0,0.0,6,2.0,0.3333333333333333,0.22222222222222224,False,000110,18.595817364491264,0.9999996262113474,0.2952484526566878
gpqa::gpqa:recf6ayQmL1SxKbvW::google/gemini-3.1-pro-preview::model_from_scratch,gpqa,gpqa:recf6ayQmL1SxKbvW,google/gemini-3.1-pro-preview,model_from_scratch,0.0,1.0,0.0,1.0,1.0,1.0,6,4.0,0.6666666666666666,0.22222222222222224,False,010111,18.736849562216936,1.0000033499041467,0.4901947320810514
gpqa::gpqa:recf6ayQmL1SxKbvW::openai/gpt-5.2-2025-12-11::augment_ablation,gpqa,gpqa:recf6ayQmL1SxKbvW,openai/gpt-5.2-2025-12-11,augment_ablation,0.0,1.0,0.0,1.0,0.0,1.0,6,3.0,0.5,0.25,False,010101,19.308887617110003,1.0000042709993702,0.2861747835177468
gpqa::gpqa:recf6ayQmL1SxKbvW::openai/gpt-5.2-2025-12-11::augment_human,gpqa,gpqa:recf6ayQmL1SxKbvW,openai/gpt-5.2-2025-12-11,augment_human,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.455394374471364,0.999996947603843,0.0685797992716863
gpqa::gpqa:recf6ayQmL1SxKbvW::openai/gpt-5.2-2025-12-11::augment_model,gpqa,gpqa:recf6ayQmL1SxKbvW,openai/gpt-5.2-2025-12-11,augment_model,0.0,0.0,0.0,0.0,0.0,1.0,6,1.0,0.16666666666666666,0.13888888888888892,False,000001,19.50327306276624,0.9999988594652548,0.1249146922020968
gpqa::gpqa:recf6ayQmL1SxKbvW::openai/gpt-5.2-2025-12-11::human_from_scratch,gpqa,gpqa:recf6ayQmL1SxKbvW,openai/gpt-5.2-2025-12-11,human_from_scratch,0.0,0.0,0.0,0.0,1.0,0.0,6,1.0,0.16666666666666666,0.1388888888888889,False,000010,18.76523938403972,0.9999978816098156,0.2072099197329139
gpqa::gpqa:recf6ayQmL1SxKbvW::openai/gpt-5.2-2025-12-11::model_from_scratch,gpqa,gpqa:recf6ayQmL1SxKbvW,openai/gpt-5.2-2025-12-11,model_from_scratch,0.0,1.0,1.0,1.0,1.0,1.0,6,5.0,0.8333333333333334,0.13888888888888892,False,011111,18.906278581445104,1.0000051982163531,0.5898247021448514
gpqa::gpqa:recf6ayQmL1SxKbvW::together/Qwen/Qwen3.5-397B-A17B::augment_ablation,gpqa,gpqa:recf6ayQmL1SxKbvW,together/Qwen/Qwen3.5-397B-A17B,augment_ablation,0.0,1.0,1.0,1.0,1.0,1.0,6,5.0,0.8333333333333334,0.13888888888888892,False,011111,19.07325769441284,1.000010151442284,0.4804024738494372
gpqa::gpqa:recf6ayQmL1SxKbvW::together/Qwen/Qwen3.5-397B-A17B::augment_human,gpqa,gpqa:recf6ayQmL1SxKbvW,together/Qwen/Qwen3.5-397B-A17B,augment_human,0.0,0.0,0.0,0.0,0.0,1.0,6,1.0,0.16666666666666666,0.13888888888888892,False,000001,19.2197581583421,0.99999857132181,0.1249147175005616
gpqa::gpqa:recf6ayQmL1SxKbvW::together/Qwen/Qwen3.5-397B-A17B::augment_model,gpqa,gpqa:recf6ayQmL1SxKbvW,together/Qwen/Qwen3.5-397B-A17B,augment_model,0.0,1.0,0.0,0.0,0.0,1.0,6,2.0,0.3333333333333333,0.22222222222222224,False,010001,19.267638665500748,1.0000010092959786,0.1990930323853935
gpqa::gpqa:recf6ayQmL1SxKbvW::together/Qwen/Qwen3.5-397B-A17B::human_from_scratch,gpqa,gpqa:recf6ayQmL1SxKbvW,together/Qwen/Qwen3.5-397B-A17B,human_from_scratch,0.0,0.0,0.0,1.0,1.0,0.0,6,2.0,0.3333333333333333,0.22222222222222224,False,000110,18.52960186582325,0.9999994927849022,0.2952486028241051
gpqa::gpqa:recf6ayQmL1SxKbvW::together/Qwen/Qwen3.5-397B-A17B::model_from_scratch,gpqa,gpqa:recf6ayQmL1SxKbvW,together/Qwen/Qwen3.5-397B-A17B,model_from_scratch,0.0,1.0,1.0,1.0,1.0,1.0,6,5.0,0.8333333333333334,0.13888888888888892,False,011111,18.67063907486381,1.0000049125459862,0.5898238972043899
gpqa::gpqa:recf9kxVBiJc10e3c::google/gemini-3.1-pro-preview::augment_ablation,gpqa,gpqa:recf9kxVBiJc10e3c,google/gemini-3.1-pro-preview,augment_ablation,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.20205427712244,0.9999969754388938,0.0685797992716731
gpqa::gpqa:recf9kxVBiJc10e3c::google/gemini-3.1-pro-preview::augment_human,gpqa,gpqa:recf9kxVBiJc10e3c,google/gemini-3.1-pro-preview,augment_human,0.0,0.0,0.0,0.0,1.0,0.0,6,1.0,0.16666666666666666,0.1388888888888889,False,000010,19.348582463669032,0.9999987876819052,0.124914621429365
gpqa::gpqa:recf9kxVBiJc10e3c::google/gemini-3.1-pro-preview::augment_model,gpqa,gpqa:recf9kxVBiJc10e3c,google/gemini-3.1-pro-preview,augment_model,0.0,0.0,1.0,1.0,1.0,1.0,6,4.0,0.6666666666666666,0.22222222222222224,False,001111,19.396469983181035,1.0000083937431137,0.3813034854304876
gpqa::gpqa:recf9kxVBiJc10e3c::google/gemini-3.1-pro-preview::human_from_scratch,gpqa,gpqa:recf9kxVBiJc10e3c,google/gemini-3.1-pro-preview,human_from_scratch,0.0,0.0,0.0,0.0,1.0,1.0,6,2.0,0.3333333333333333,0.22222222222222224,False,000011,18.658425938784276,0.9999995325882202,0.2952484145002609
gpqa::gpqa:recf9kxVBiJc10e3c::google/gemini-3.1-pro-preview::model_from_scratch,gpqa,gpqa:recf9kxVBiJc10e3c,google/gemini-3.1-pro-preview,model_from_scratch,0.0,0.0,0.0,0.0,1.0,1.0,6,2.0,0.3333333333333333,0.22222222222222224,False,000011,18.79944984842112,0.999999448415782,0.29524859072181
gpqa::gpqa:recf9kxVBiJc10e3c::openai/gpt-5.2-2025-12-11::augment_ablation,gpqa,gpqa:recf9kxVBiJc10e3c,openai/gpt-5.2-2025-12-11,augment_ablation,0.0,0.0,0.0,0.0,1.0,1.0,6,2.0,0.3333333333333333,0.22222222222222224,False,000011,19.37148840104925,1.000001566737407,0.1990929975345109
gpqa::gpqa:recf9kxVBiJc10e3c::openai/gpt-5.2-2025-12-11::augment_human,gpqa,gpqa:recf9kxVBiJc10e3c,openai/gpt-5.2-2025-12-11,augment_human,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.518003342211248,0.9999969657037324,0.0685797992716949
gpqa::gpqa:recf9kxVBiJc10e3c::openai/gpt-5.2-2025-12-11::augment_model,gpqa,gpqa:recf9kxVBiJc10e3c,openai/gpt-5.2-2025-12-11,augment_model,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.56587709307287,0.9999969838473404,0.0685797992716957
gpqa::gpqa:recf9kxVBiJc10e3c::openai/gpt-5.2-2025-12-11::human_from_scratch,gpqa,gpqa:recf9kxVBiJc10e3c,openai/gpt-5.2-2025-12-11,human_from_scratch,0.0,0.0,1.0,0.0,1.0,1.0,6,3.0,0.5,0.25,False,001011,18.8278534271888,1.0000011251322216,0.3908898075162613
gpqa::gpqa:recf9kxVBiJc10e3c::openai/gpt-5.2-2025-12-11::model_from_scratch,gpqa,gpqa:recf9kxVBiJc10e3c,openai/gpt-5.2-2025-12-11,model_from_scratch,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,18.968868109135617,0.9999966053068328,0.1315100033590322
gpqa::gpqa:recf9kxVBiJc10e3c::together/Qwen/Qwen3.5-397B-A17B::augment_ablation,gpqa,gpqa:recf9kxVBiJc10e3c,together/Qwen/Qwen3.5-397B-A17B,augment_ablation,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.13583670881693,0.9999966515921644,0.0685797992716792
gpqa::gpqa:recf9kxVBiJc10e3c::together/Qwen/Qwen3.5-397B-A17B::augment_human,gpqa,gpqa:recf9kxVBiJc10e3c,together/Qwen/Qwen3.5-397B-A17B,augment_human,0.0,0.0,0.0,0.0,1.0,1.0,6,2.0,0.3333333333333333,0.22222222222222224,False,000011,19.282371709904847,1.00000149349719,0.1990930081597927
gpqa::gpqa:recf9kxVBiJc10e3c::together/Qwen/Qwen3.5-397B-A17B::augment_model,gpqa,gpqa:recf9kxVBiJc10e3c,together/Qwen/Qwen3.5-397B-A17B,augment_model,0.0,0.0,0.0,0.0,1.0,0.0,6,1.0,0.16666666666666666,0.1388888888888889,False,000010,19.33023988735334,0.9999985396901764,0.1249146663360678
gpqa::gpqa:recf9kxVBiJc10e3c::together/Qwen/Qwen3.5-397B-A17B::human_from_scratch,gpqa,gpqa:recf9kxVBiJc10e3c,together/Qwen/Qwen3.5-397B-A17B,human_from_scratch,0.0,0.0,1.0,0.0,1.0,0.0,6,2.0,0.3333333333333333,0.22222222222222224,False,001010,18.59220991812949,0.9999993380471908,0.295248512783223
gpqa::gpqa:recf9kxVBiJc10e3c::together/Qwen/Qwen3.5-397B-A17B::model_from_scratch,gpqa,gpqa:recf9kxVBiJc10e3c,together/Qwen/Qwen3.5-397B-A17B,model_from_scratch,0.0,0.0,0.0,0.0,0.0,1.0,6,1.0,0.16666666666666666,0.13888888888888892,False,000001,18.73323030029597,0.9999977987708611,0.2072101081249245
gpqa::gpqa:recfTlTMjZBuOducT::google/gemini-3.1-pro-preview::augment_ablation,gpqa,gpqa:recfTlTMjZBuOducT,google/gemini-3.1-pro-preview,augment_ablation,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.209052662720172,0.9999969783586684,0.0685797992716814
gpqa::gpqa:recfTlTMjZBuOducT::google/gemini-3.1-pro-preview::augment_human,gpqa,gpqa:recfTlTMjZBuOducT,google/gemini-3.1-pro-preview,augment_human,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.355577280288387,0.9999972251253334,0.0685797992716805
gpqa::gpqa:recfTlTMjZBuOducT::google/gemini-3.1-pro-preview::augment_model,gpqa,gpqa:recfTlTMjZBuOducT,google/gemini-3.1-pro-preview,augment_model,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.40345102235377,0.999997245684674,0.06857979927168
gpqa::gpqa:recfTlTMjZBuOducT::google/gemini-3.1-pro-preview::human_from_scratch,gpqa,gpqa:recfTlTMjZBuOducT,google/gemini-3.1-pro-preview,human_from_scratch,0.0,0.0,0.0,1.0,1.0,0.0,6,2.0,0.3333333333333333,0.22222222222222224,False,000110,18.665424656795608,0.999999629026185,0.2952484478121617
gpqa::gpqa:recfTlTMjZBuOducT::google/gemini-3.1-pro-preview::model_from_scratch,gpqa,gpqa:recfTlTMjZBuOducT,google/gemini-3.1-pro-preview,model_from_scratch,0.0,0.0,0.0,1.0,1.0,0.0,6,2.0,0.3333333333333333,0.22222222222222224,False,000110,18.806448650952763,0.9999994685045276,0.2952486328003874
gpqa::gpqa:recfTlTMjZBuOducT::openai/gpt-5.2-2025-12-11::augment_ablation,gpqa,gpqa:recfTlTMjZBuOducT,openai/gpt-5.2-2025-12-11,augment_ablation,0.0,0.0,1.0,0.0,0.0,0.0,6,1.0,0.16666666666666666,0.13888888888888892,False,001000,19.378481770024727,0.9999985986040132,0.1249146849015661
gpqa::gpqa:recfTlTMjZBuOducT::openai/gpt-5.2-2025-12-11::augment_human,gpqa,gpqa:recfTlTMjZBuOducT,openai/gpt-5.2-2025-12-11,augment_human,0.0,0.0,1.0,0.0,0.0,0.0,6,1.0,0.16666666666666666,0.13888888888888892,False,001000,19.52500611575487,0.99999875337066,0.1249146644639485
gpqa::gpqa:recfTlTMjZBuOducT::openai/gpt-5.2-2025-12-11::augment_model,gpqa,gpqa:recfTlTMjZBuOducT,openai/gpt-5.2-2025-12-11,augment_model,0.0,0.0,1.0,0.0,0.0,0.0,6,1.0,0.16666666666666666,0.13888888888888892,False,001000,19.57287983847062,0.9999987632488572,0.1249146630833981
gpqa::gpqa:recfTlTMjZBuOducT::openai/gpt-5.2-2025-12-11::human_from_scratch,gpqa,gpqa:recfTlTMjZBuOducT,openai/gpt-5.2-2025-12-11,human_from_scratch,0.0,0.0,0.0,0.0,1.0,0.0,6,1.0,0.16666666666666666,0.1388888888888889,False,000010,18.834846707516324,0.9999978918556528,0.2072099180762099
gpqa::gpqa:recfTlTMjZBuOducT::openai/gpt-5.2-2025-12-11::model_from_scratch,gpqa,gpqa:recfTlTMjZBuOducT,openai/gpt-5.2-2025-12-11,model_from_scratch,0.0,0.0,1.0,1.0,1.0,1.0,6,4.0,0.6666666666666666,0.22222222222222224,False,001111,18.975880654282975,1.0000033385977116,0.4901949924369159
gpqa::gpqa:recfTlTMjZBuOducT::together/Qwen/Qwen3.5-397B-A17B::augment_ablation,gpqa,gpqa:recfTlTMjZBuOducT,together/Qwen/Qwen3.5-397B-A17B,augment_ablation,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.142835097746826,0.9999966530028056,0.0685797992716754
gpqa::gpqa:recfTlTMjZBuOducT::together/Qwen/Qwen3.5-397B-A17B::augment_human,gpqa,gpqa:recfTlTMjZBuOducT,together/Qwen/Qwen3.5-397B-A17B,augment_human,0.0,0.0,1.0,0.0,0.0,0.0,6,1.0,0.16666666666666666,0.13888888888888892,False,001000,19.289364962679954,0.999998569071876,0.1249146890107751
