generator_key,generator,generator_display,dataset,dataset_display,sample_id,cosine_sem_0.90_count,hybrid_match_count,hybrid_match_proportion,any_formula_like_choice,formula_like_choice_count,exact_rule_match_count,cosine_rule_match_count,human_choices,model_choices,matched_human_distractors,matched_model_distractors,matched_pair_similarities,matched_pair_methods
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,arc_challenge,ARC,arc_challenge:WASL_2005_8_12,1,1,0.3333333333333333,False,0,0,1,"Count the number of whiteflies on the marigolds near the peppers.
Kill the whiteflies on other plants in the garden except on the peppers.
Put whiteflies on other garden plants and see what happens.","Count the number of whiteflies on the peppers only after the marigolds have been planted.
Count the number of whiteflies on the marigolds to see if the insects avoid the flowers.
Measure the height of the pepper plants before and after planting the marigolds.",Count the number of whiteflies on the marigolds near the peppers.,Count the number of whiteflies on the peppers only after the marigolds have been planted.,0.923626,cosine_text
gen_gpt52_v2/openai/gpt-5.2-2025-12-11,openai/gpt-5.2-2025-12-11,GPT-5.2,gpqa,GPQA,gpqa:rec0LlchAeJwY28ZY,3,3,1.0,True,6,3,0,"3
5
6","3
5
6","3
5
6","3
5
6","1.0
1.0
1.0","normalized_exact_formula_like
normalized_exact_formula_like
normalized_exact_formula_like"
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,gpqa,GPQA,gpqa:rec0LlchAeJwY28ZY,3,3,1.0,True,6,3,0,"3
5
6","3
5
6","3
5
6","3
5
6","1.0
1.0
1.0","normalized_exact_formula_like
normalized_exact_formula_like
normalized_exact_formula_like"
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,gpqa,GPQA,gpqa:rec4YVw9r9DC0DK6U,3,3,1.0,True,6,3,0,"~ 0.4
~ 1.0
~ 1.4","~ 1.0
~ 0.4
~ 1.4","~ 1.0
~ 0.4
~ 1.4","~ 1.0
~ 0.4
~ 1.4","1.0
1.0
1.0","normalized_exact_formula_like
normalized_exact_formula_like
normalized_exact_formula_like"
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,gpqa,GPQA,gpqa:rec4YVw9r9DC0DK6U,3,3,1.0,True,6,3,0,"~ 0.4
~ 1.0
~ 1.4","~ 1.0
~ 0.4
~ 1.4","~ 1.0
~ 0.4
~ 1.4","~ 1.0
~ 0.4
~ 1.4","1.0
1.0
1.0","normalized_exact_formula_like
normalized_exact_formula_like
normalized_exact_formula_like"
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,gpqa,GPQA,gpqa:rec5rjeLsEq5Fg7Oj,3,3,1.0,True,6,3,0,"2
4
5","2
4
5","2
4
5","2
4
5","1.0
1.0
1.0","normalized_exact_formula_like
normalized_exact_formula_like
normalized_exact_formula_like"
gen_gpt52_v2/openai/gpt-5.2-2025-12-11,openai/gpt-5.2-2025-12-11,GPT-5.2,gpqa,GPQA,gpqa:rec5rjeLsEq5Fg7Oj,3,3,1.0,True,6,3,0,"2
4
5","2
4
5","2
4
5","2
4
5","1.0
1.0
1.0","normalized_exact_formula_like
normalized_exact_formula_like
normalized_exact_formula_like"
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,gpqa,GPQA,gpqa:rec5rjeLsEq5Fg7Oj,3,3,1.0,True,6,3,0,"2
4
5","2
4
5","2
4
5","2
4
5","1.0
1.0
1.0","normalized_exact_formula_like
normalized_exact_formula_like
normalized_exact_formula_like"
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,gpqa,GPQA,gpqa:rec8JPf9jHanVNzdH,3,3,1.0,True,6,3,0,"Star2
Star3
Star4","Star2
Star3
Star4","Star2
Star3
Star4","Star2
Star3
Star4","1.0
1.0
1.0","normalized_exact_formula_like
normalized_exact_formula_like
normalized_exact_formula_like"
gen_gpt52_v2/openai/gpt-5.2-2025-12-11,openai/gpt-5.2-2025-12-11,GPT-5.2,gpqa,GPQA,gpqa:rec8JPf9jHanVNzdH,3,3,1.0,True,6,3,0,"Star2
Star3
Star4","Star2
Star3
Star4","Star2
Star3
Star4","Star2
Star3
Star4","1.0
1.0
1.0","normalized_exact_formula_like
normalized_exact_formula_like
normalized_exact_formula_like"
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,gpqa,GPQA,gpqa:rec8JPf9jHanVNzdH,3,3,1.0,True,6,3,0,"Star2
Star3
Star4","Star2
Star3
Star4","Star2
Star3
Star4","Star2
Star3
Star4","1.0
1.0
1.0","normalized_exact_formula_like
normalized_exact_formula_like
normalized_exact_formula_like"
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,gpqa,GPQA,gpqa:rec8y3ZrBOcLgNEkE,3,3,1.0,True,6,3,0,"1,2,3
1,3,4
2,3,4","1,2,3
1,3,4
2,3,4","1,2,3
1,3,4
2,3,4","1,2,3
1,3,4
2,3,4","1.0
1.0
1.0","normalized_exact_formula_like
normalized_exact_formula_like
normalized_exact_formula_like"
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,gpqa,GPQA,gpqa:rec9GugrngvsQR99A,3,3,1.0,True,6,3,0,"A = cyclohexane-1,3,5-trione, B = methyl 2-hydroxypropanoate
A = benzoquinone, B = dimethyl fumarate
A = cyclohexane-1,3,5-trione, B = dimethyl fumarate","A = cyclohexane-1,3,5-trione, B = dimethyl fumarate
A = benzoquinone, B = dimethyl fumarate
A = cyclohexane-1,3,5-trione, B = methyl 2-hydroxypropanoate","A = cyclohexane-1,3,5-trione, B = dimethyl fumarate
A = benzoquinone, B = dimethyl fumarate
A = cyclohexane-1,3,5-trione, B = methyl 2-hydroxypropanoate","A = cyclohexane-1,3,5-trione, B = dimethyl fumarate
A = benzoquinone, B = dimethyl fumarate
A = cyclohexane-1,3,5-trione, B = methyl 2-hydroxypropanoate","1.0
1.0
1.0","normalized_exact_formula_like
normalized_exact_formula_like
normalized_exact_formula_like"
gen_gpt52_v2/openai/gpt-5.2-2025-12-11,openai/gpt-5.2-2025-12-11,GPT-5.2,gpqa,GPQA,gpqa:rec9GugrngvsQR99A,3,3,1.0,True,6,3,0,"A = cyclohexane-1,3,5-trione, B = methyl 2-hydroxypropanoate
A = benzoquinone, B = dimethyl fumarate
A = cyclohexane-1,3,5-trione, B = dimethyl fumarate","A = cyclohexane-1,3,5-trione, B = dimethyl fumarate
A = benzoquinone, B = dimethyl fumarate
A = cyclohexane-1,3,5-trione, B = methyl 2-hydroxypropanoate","A = cyclohexane-1,3,5-trione, B = dimethyl fumarate
A = benzoquinone, B = dimethyl fumarate
A = cyclohexane-1,3,5-trione, B = methyl 2-hydroxypropanoate","A = cyclohexane-1,3,5-trione, B = dimethyl fumarate
A = benzoquinone, B = dimethyl fumarate
A = cyclohexane-1,3,5-trione, B = methyl 2-hydroxypropanoate","1.0
1.0
1.0","normalized_exact_formula_like
normalized_exact_formula_like
normalized_exact_formula_like"
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,gpqa,GPQA,gpqa:rec9GugrngvsQR99A,3,3,1.0,True,6,3,0,"A = cyclohexane-1,3,5-trione, B = methyl 2-hydroxypropanoate
A = benzoquinone, B = dimethyl fumarate
A = cyclohexane-1,3,5-trione, B = dimethyl fumarate","A = cyclohexane-1,3,5-trione, B = methyl 2-hydroxypropanoate
A = benzoquinone, B = dimethyl fumarate
A = cyclohexane-1,3,5-trione, B = dimethyl fumarate","A = cyclohexane-1,3,5-trione, B = methyl 2-hydroxypropanoate
A = benzoquinone, B = dimethyl fumarate
A = cyclohexane-1,3,5-trione, B = dimethyl fumarate","A = cyclohexane-1,3,5-trione, B = methyl 2-hydroxypropanoate
A = benzoquinone, B = dimethyl fumarate
A = cyclohexane-1,3,5-trione, B = dimethyl fumarate","1.0
1.0
1.0","normalized_exact_formula_like
normalized_exact_formula_like
normalized_exact_formula_like"
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,gpqa,GPQA,gpqa:recCU7eV1ixcXGCHm,3,3,1.0,True,6,3,0,"CH3OCH2CONHCH3
CH3CH2NHCOOCH3
CH3CH2OCH2CONH2","CH3OCH2CONHCH3
CH3CH2NHCOOCH3
CH3CH2OCH2CONH2","CH3OCH2CONHCH3
CH3CH2NHCOOCH3
CH3CH2OCH2CONH2","CH3OCH2CONHCH3
CH3CH2NHCOOCH3
CH3CH2OCH2CONH2","1.0
1.0
1.0","normalized_exact_formula_like
normalized_exact_formula_like
normalized_exact_formula_like"
gen_gpt52_v2/openai/gpt-5.2-2025-12-11,openai/gpt-5.2-2025-12-11,GPT-5.2,gpqa,GPQA,gpqa:recCU7eV1ixcXGCHm,3,3,1.0,True,6,3,0,"CH3OCH2CONHCH3
CH3CH2NHCOOCH3
CH3CH2OCH2CONH2","CH3OCH2CONHCH3
CH3CH2NHCOOCH3
CH3CH2OCH2CONH2","CH3OCH2CONHCH3
CH3CH2NHCOOCH3
CH3CH2OCH2CONH2","CH3OCH2CONHCH3
CH3CH2NHCOOCH3
CH3CH2OCH2CONH2","1.0
1.0
1.0","normalized_exact_formula_like
normalized_exact_formula_like
normalized_exact_formula_like"
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,gpqa,GPQA,gpqa:recCU7eV1ixcXGCHm,3,3,1.0,True,6,3,0,"CH3OCH2CONHCH3
CH3CH2NHCOOCH3
CH3CH2OCH2CONH2","CH3OCH2CONHCH3
CH3CH2NHCOOCH3
CH3CH2OCH2CONH2","CH3OCH2CONHCH3
CH3CH2NHCOOCH3
CH3CH2OCH2CONH2","CH3OCH2CONHCH3
CH3CH2NHCOOCH3
CH3CH2OCH2CONH2","1.0
1.0
1.0","normalized_exact_formula_like
normalized_exact_formula_like
normalized_exact_formula_like"
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,gpqa,GPQA,gpqa:recCeQdxhSfJJFGeE,3,3,1.0,True,6,3,0,"2
3
4","2
3
4","2
3
4","2
3
4","1.0
1.0
1.0","normalized_exact_formula_like
normalized_exact_formula_like
normalized_exact_formula_like"
gen_gpt52_v2/openai/gpt-5.2-2025-12-11,openai/gpt-5.2-2025-12-11,GPT-5.2,gpqa,GPQA,gpqa:recCeQdxhSfJJFGeE,3,3,1.0,True,6,3,0,"2
3
4","2
3
4","2
3
4","2
3
4","1.0
1.0
1.0","normalized_exact_formula_like
normalized_exact_formula_like
normalized_exact_formula_like"
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,gpqa,GPQA,gpqa:recCeQdxhSfJJFGeE,3,3,1.0,True,6,3,0,"2
3
4","2
3
4","2
3
4","2
3
4","1.0
1.0
1.0","normalized_exact_formula_like
normalized_exact_formula_like
normalized_exact_formula_like"
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,gpqa,GPQA,gpqa:recD8oX1KevFbl7bL,3,3,1.0,True,6,3,0,"Mutant 3
Mutant 4
Mutant 1","Mutant 1
Mutant 3
Mutant 4","Mutant 1
Mutant 3
Mutant 4","Mutant 1
Mutant 3
Mutant 4","1.0
1.0
1.0","normalized_exact_formula_like
normalized_exact_formula_like
normalized_exact_formula_like"
gen_gpt52_v2/openai/gpt-5.2-2025-12-11,openai/gpt-5.2-2025-12-11,GPT-5.2,gpqa,GPQA,gpqa:recD8oX1KevFbl7bL,3,3,1.0,True,6,3,0,"Mutant 3
Mutant 4
Mutant 1","Mutant 1
Mutant 3
Mutant 4","Mutant 1
Mutant 3
Mutant 4","Mutant 1
Mutant 3
Mutant 4","1.0
1.0
1.0","normalized_exact_formula_like
normalized_exact_formula_like
normalized_exact_formula_like"
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,gpqa,GPQA,gpqa:recD8oX1KevFbl7bL,3,3,1.0,True,6,3,0,"Mutant 3
Mutant 4
Mutant 1","Mutant 1
Mutant 3
Mutant 4","Mutant 1
Mutant 3
Mutant 4","Mutant 1
Mutant 3
Mutant 4","1.0
1.0
1.0","normalized_exact_formula_like
normalized_exact_formula_like
normalized_exact_formula_like"
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,gpqa,GPQA,gpqa:recG5Bc2ipyC4JwZN,3,3,1.0,True,6,3,0,"10^11
10^18
10^15","10^15
10^18
10^11","10^15
10^18
10^11","10^15
10^18
10^11","1.0
1.0
1.0","normalized_exact_formula_like
normalized_exact_formula_like
normalized_exact_formula_like"
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,gpqa,GPQA,gpqa:recJxK8wQDqG7ESSh,3,3,1.0,True,6,3,0,"p -> p + π0
p -> n + π+
n -> n + π0","p -> n + π+
p -> p + π0
n -> n + π0","p -> n + π+
p -> p + π0
n -> n + π0","p -> n + π+
p -> p + π0
n -> n + π0","1.0
1.0
1.0","normalized_exact_formula_like
normalized_exact_formula_like
normalized_exact_formula_like"
gen_gpt52_v2/openai/gpt-5.2-2025-12-11,openai/gpt-5.2-2025-12-11,GPT-5.2,gpqa,GPQA,gpqa:recKcjTwONILZqHAX,3,3,1.0,True,6,3,0,"1
2
6","2
6
1","2
6
1","2
6
1","1.0
1.0
1.0","normalized_exact_formula_like
normalized_exact_formula_like
normalized_exact_formula_like"
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,gpqa,GPQA,gpqa:recL9MFV5zmdlle5T,3,3,1.0,True,6,3,0,"C11H14O2
C12H12O2
C12H14O2","C11H14O2
C12H12O2
C12H14O2","C11H14O2
C12H12O2
C12H14O2","C11H14O2
C12H12O2
C12H14O2","1.0
1.0
1.0","normalized_exact_formula_like
normalized_exact_formula_like
normalized_exact_formula_like"
gen_gpt52_v2/openai/gpt-5.2-2025-12-11,openai/gpt-5.2-2025-12-11,GPT-5.2,gpqa,GPQA,gpqa:recL9MFV5zmdlle5T,3,3,1.0,True,6,3,0,"C11H14O2
C12H12O2
C12H14O2","C11H14O2
C12H12O2
C12H14O2","C11H14O2
C12H12O2
C12H14O2","C11H14O2
C12H12O2
C12H14O2","1.0
1.0
1.0","normalized_exact_formula_like
normalized_exact_formula_like
normalized_exact_formula_like"
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,gpqa,GPQA,gpqa:recL9MFV5zmdlle5T,3,3,1.0,True,6,3,0,"C11H14O2
C12H12O2
C12H14O2","C11H14O2
C12H12O2
C12H14O2","C11H14O2
C12H12O2
C12H14O2","C11H14O2
C12H12O2
C12H14O2","1.0
1.0
1.0","normalized_exact_formula_like
normalized_exact_formula_like
normalized_exact_formula_like"
gen_gpt52_v2/openai/gpt-5.2-2025-12-11,openai/gpt-5.2-2025-12-11,GPT-5.2,gpqa,GPQA,gpqa:recNPa63g37t1COiO,3,3,1.0,True,6,3,0,"1/137^2
137^2
137","137
1/137^2
137^2","137
1/137^2
137^2","137
1/137^2
137^2","1.0
1.0
1.0","normalized_exact_formula_like
normalized_exact_formula_like
normalized_exact_formula_like"
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,gpqa,GPQA,gpqa:recOEBk1oclk8qChi,3,3,1.0,True,6,3,0,"HH->HH
gg->gg
WW->WW","gg->gg
WW->WW
HH->HH","gg->gg
WW->WW
HH->HH","gg->gg
WW->WW
HH->HH","1.0
1.0
1.0","normalized_exact_formula_like
normalized_exact_formula_like
normalized_exact_formula_like"
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,gpqa,GPQA,gpqa:recOEBk1oclk8qChi,3,3,1.0,True,6,3,0,"HH->HH
gg->gg
WW->WW","gg->gg
WW->WW
HH->HH","gg->gg
WW->WW
HH->HH","gg->gg
WW->WW
HH->HH","1.0
1.0
1.0","normalized_exact_formula_like
normalized_exact_formula_like
normalized_exact_formula_like"
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,gpqa,GPQA,gpqa:recQM36StGVD7wwP2,3,3,1.0,True,6,3,0,"(2R,3R)-2-butyl-3-propyloxirane
(2S,3S)-2-butyl-3-propyloxirane
(2S,3R)-2-butyl-3-propyloxirane","(2S,3R)-2-butyl-3-propyloxirane
(2R,3R)-2-butyl-3-propyloxirane
(2S,3S)-2-butyl-3-propyloxirane","(2S,3R)-2-butyl-3-propyloxirane
(2R,3R)-2-butyl-3-propyloxirane
(2S,3S)-2-butyl-3-propyloxirane","(2S,3R)-2-butyl-3-propyloxirane
(2R,3R)-2-butyl-3-propyloxirane
(2S,3S)-2-butyl-3-propyloxirane","1.0
1.0
1.0","normalized_exact_formula_like
normalized_exact_formula_like
normalized_exact_formula_like"
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,gpqa,GPQA,gpqa:recTVnk0jyigx3o9P,3,3,1.0,True,6,3,0,"1
2
3","1
2
3","1
2
3","1
2
3","1.0
1.0
1.0","normalized_exact_formula_like
normalized_exact_formula_like
normalized_exact_formula_like"
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,gpqa,GPQA,gpqa:recTVnk0jyigx3o9P,3,3,1.0,True,6,3,0,"1
2
3","1
2
3","1
2
3","1
2
3","1.0
1.0
1.0","normalized_exact_formula_like
normalized_exact_formula_like
normalized_exact_formula_like"
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,gpqa,GPQA,gpqa:recXsYa3i2UhGF5fe,3,3,1.0,True,6,3,0,"0
3
5","0
3
5","0
3
5","0
3
5","1.0
1.0
1.0","normalized_exact_formula_like
normalized_exact_formula_like
normalized_exact_formula_like"
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,gpqa,GPQA,gpqa:recYA3LPsCvF1fTMI,3,3,1.0,True,6,3,0,"A = (R)-3-ethyl-5-isobutoxy-5-oxopentanoic acid , B = (R)-3-ethyl-5-isobutoxy-5-oxopentanoic acid
A = (R)-3-ethyl-5-isobutoxy-5-oxopentanoic acid, B = (S)-3-ethyl-5-isobutoxy-5-oxopentanoic acid
A = (S)-3-ethyl-5-isobutoxy-5-oxopentanoic acid, B = (R)-3-ethyl-5-isobutoxy-5-oxopentanoic acid","A = (R)-3-ethyl-5-isobutoxy-5-oxopentanoic acid , B = (R)-3-ethyl-5-isobutoxy-5-oxopentanoic acid
A = (S)-3-ethyl-5-isobutoxy-5-oxopentanoic acid , B = (R)-3-ethyl-5-isobutoxy-5-oxopentanoic acid
A = (R)-3-ethyl-5-isobutoxy-5-oxopentanoic acid , B = (S)-3-ethyl-5-isobutoxy-5-oxopentanoic acid","A = (R)-3-ethyl-5-isobutoxy-5-oxopentanoic acid , B = (R)-3-ethyl-5-isobutoxy-5-oxopentanoic acid
A = (S)-3-ethyl-5-isobutoxy-5-oxopentanoic acid, B = (R)-3-ethyl-5-isobutoxy-5-oxopentanoic acid
A = (R)-3-ethyl-5-isobutoxy-5-oxopentanoic acid, B = (S)-3-ethyl-5-isobutoxy-5-oxopentanoic acid","A = (R)-3-ethyl-5-isobutoxy-5-oxopentanoic acid , B = (R)-3-ethyl-5-isobutoxy-5-oxopentanoic acid
A = (S)-3-ethyl-5-isobutoxy-5-oxopentanoic acid , B = (R)-3-ethyl-5-isobutoxy-5-oxopentanoic acid
A = (R)-3-ethyl-5-isobutoxy-5-oxopentanoic acid , B = (S)-3-ethyl-5-isobutoxy-5-oxopentanoic acid","1.0
1.0
1.0","normalized_exact_formula_like
normalized_exact_formula_like
normalized_exact_formula_like"
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,gpqa,GPQA,gpqa:recYA3LPsCvF1fTMI,3,3,1.0,True,6,3,0,"A = (R)-3-ethyl-5-isobutoxy-5-oxopentanoic acid , B = (R)-3-ethyl-5-isobutoxy-5-oxopentanoic acid
A = (R)-3-ethyl-5-isobutoxy-5-oxopentanoic acid, B = (S)-3-ethyl-5-isobutoxy-5-oxopentanoic acid
A = (S)-3-ethyl-5-isobutoxy-5-oxopentanoic acid, B = (R)-3-ethyl-5-isobutoxy-5-oxopentanoic acid","A = (R)-3-ethyl-5-isobutoxy-5-oxopentanoic acid , B = (S)-3-ethyl-5-isobutoxy-5-oxopentanoic acid
A = (R)-3-ethyl-5-isobutoxy-5-oxopentanoic acid , B = (R)-3-ethyl-5-isobutoxy-5-oxopentanoic acid
A = (S)-3-ethyl-5-isobutoxy-5-oxopentanoic acid , B = (R)-3-ethyl-5-isobutoxy-5-oxopentanoic acid","A = (R)-3-ethyl-5-isobutoxy-5-oxopentanoic acid, B = (S)-3-ethyl-5-isobutoxy-5-oxopentanoic acid
A = (R)-3-ethyl-5-isobutoxy-5-oxopentanoic acid , B = (R)-3-ethyl-5-isobutoxy-5-oxopentanoic acid
A = (S)-3-ethyl-5-isobutoxy-5-oxopentanoic acid, B = (R)-3-ethyl-5-isobutoxy-5-oxopentanoic acid","A = (R)-3-ethyl-5-isobutoxy-5-oxopentanoic acid , B = (S)-3-ethyl-5-isobutoxy-5-oxopentanoic acid
A = (R)-3-ethyl-5-isobutoxy-5-oxopentanoic acid , B = (R)-3-ethyl-5-isobutoxy-5-oxopentanoic acid
A = (S)-3-ethyl-5-isobutoxy-5-oxopentanoic acid , B = (R)-3-ethyl-5-isobutoxy-5-oxopentanoic acid","1.0
1.0
1.0","normalized_exact_formula_like
normalized_exact_formula_like
normalized_exact_formula_like"
